user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
1730758028,1233641082413404165,2020-02-29T06:32:08Z,Theking3231Juan,"Hahahahah hei bung twettan anda ini jelas mempertanyakan 2 WNI yg meninggal akibat virus Corona mana buktinya???dan pemerintah yg anda nilai tertutup sdh terbuka mengumumkan benar ada warganya yg terkena virus Corona tp,bukan di Indonesia. https://t.co/1ur2z0qKLi https://t.co/7bErwyoPWM",Twitter for Android,263,,,,TRUE,FALSE,0,0,,,,,twitter.com/Donal_golan/st…,https://t.co/1ur2z0qKLi,https://twitter.com/Donal_golan/status/1233637694653136898,http://pbs.twimg.com/media/ER7F-lGUYAAz5-P.jpg,https://t.co/7bErwyoPWM,https://twitter.com/Theking3231Juan/status/1233641082413404165/photo/1,photo,http://pbs.twimg.com/media/ER7F-lGUYAAz5-P.jpg|http://pbs.twimg.com/media/ER7GAOpVAAE1hiy.jpg,https://t.co/7bErwyoPWM|https://t.co/7bErwyoPWM,https://twitter.com/Theking3231Juan/status/1233641082413404165/photo/1|https://twitter.com/Theking3231Juan/status/1233641082413404165/photo/1,,,,in,1233637694653136898,"@Theking3231Juan @TirtoID Mau dia mahkluk planet mars kek, Kalau positif Corona ditemukan ditanah air artinya apa...?!

Bukankah itu sudah pertanda warning...?!
Wkwkwkwk 🤣🤣🤣",2020-02-29T06:18:40Z,Twitter for Android,0,0,959690462369013760,Donal_golan,Jom_Sen 🇲🇨🇮🇱🇸🇦,786,1086,4683,Indonesia,"Idealisme adalah kemewahan terakhir yang hanya dimiliki oleh pemuda.

Berapapun cepatnya kebohongan itu, namun kebenaran akan mengejarnya.",FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Theking3231Juan/status/1233641082413404165,据俺 怕啊咯,"Sumatera Utara, Indonesia",kalau ingin melakukan perubahaan jgn tunduk terhadap kenyataan.asal kau yakin kau di jalan yang benar maka lanjutkan.,https://t.co/6bUpETCmm0,FALSE,2441,2274,0,19383,12684,2013-09-05T04:07:39Z,FALSE,https://t.co/6bUpETCmm0,https://twitter.com/theking3231,,https://pbs.twimg.com/profile_banners/1730758028/1573463773,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1220366999294902272/AVwY6pKq_normal.jpg
62434920,1233640811889213440,2020-02-29T06:31:04Z,ogiwicaksana,"buat mereka yang menutupi kebenaran di korona, tapi mengaku beragama, aku cuma mau mengingatkan bahwa malaikat atid tidak akan lupa mengawasi kebohongan manusia. 😁

semoga semua yang menutupi corona mendapat tempat di neraka ya 😁",Twitter for Android,229,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/ogiwicaksana/status/1233640811889213440,Ogi Wicaksana,"Jakarta, ID",Perception ninja 👁️,https://t.co/pfRkUm87nA,FALSE,1631,1626,16,51606,11679,2009-08-03T04:21:12Z,FALSE,https://t.co/pfRkUm87nA,http://ogiwicaksana.blospot.com,,https://pbs.twimg.com/profile_banners/62434920/1398330609,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/623012821287088128/JdMQQnd__normal.jpg
1160511920815788032,1233640775583326208,2020-02-29T06:30:55Z,Mriusekali,"@Aa10S4 @fahiraidris si Jae 🤣  ngibulnya mau Go internesyenel 🤭, tp sayangnya orang luar gk ada yg percaya 🤣

cuma rakyat di negara Taekland yg percaya, kl Indonesia bebas Corona 🤭",Twitter for Android,159,1233630743726678017,2841629348,Aa10S4,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,2841629348|68304724,Aa10S4|fahiraidris,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Mriusekali/status/1233640775583326208,Mr.ius,"","Jangan menjelaskan tentang dirimu kepada siapa pun, karena yang menyukaimu tidak butuh itu. Dan yang membencimu tidak percaya itu.

Ali bin Abi Thalib",,FALSE,270,77,0,2248,28676,2019-08-11T11:22:57Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1160511920815788032/1569743206,,http://pbs.twimg.com/profile_images/1199756482536824834/ZMesp7mV_normal.jpg
3190821786,1233372773025628161,2020-02-28T12:45:58Z,grantusif,"@TirtoID sebelum menuduh pemerintah menutupi kasus corona, mari berlogika, virus covid19 sangat menular,kalau 2 pasien ini  positif , tp kmd disembunyikan dari masy, anggaplah pmrth menekan dr dan perawat utk ttp mulut, bgm penanganan org sekitar yg berkontak dng penderita?",Twitter for Android,265,1233357428307054593,4187275698,TirtoID,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,4187275698,TirtoID,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/grantusif/status/1233372773025628161,Indonesia,"","",,FALSE,19,529,0,556,430,2015-05-10T14:27:41Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1043364253573427207/qpkjXOMx_normal.jpg
3190821786,1233640664228712453,2020-02-29T06:30:28Z,grantusif,"@erna_st Stop bohongnya kapan ditujukan buat siapa?pemerintah? Kalau anda merasa pny bukti ada pasien corona positif cb ditunjukkan spy kita tau kalau pemerintah bohong, atau mungkin org luar negeri itu pny bukti sdh ada kasus di indonesia, kalau prasangka tanpa bukti apa gunanya?",Twitter for Android,272,1233370086276100097,181509540,erna_st,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,181509540,erna_st,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/grantusif/status/1233640664228712453,Indonesia,"","",,FALSE,19,529,0,556,430,2015-05-10T14:27:41Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1043364253573427207/qpkjXOMx_normal.jpg
175394807,1233640587997274112,2020-02-29T06:30:10Z,Rudy_tahu,Saya masih yakin pemerintah jujur soal Corona#covid19indonesia,Twitter for Android,62,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Rudy_tahu/status/1233640587997274112,rudie,jakarta,"",,FALSE,8,39,0,167,24,2010-08-06T13:52:15Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/501237428502278144/hOnmo-Fv_normal.jpeg
1350586988,1233640238116831232,2020-02-29T06:28:47Z,adam_bhara,"@fahiraidris Gara"" Arab saudi menolak jama'ah umroh saya KAGET, Ternyata mmg benar slama ini pemerintah bohong tentang corona yg sudah hadir di negara kita",Twitter for Android,142,1233602504220262403,68304724,fahiraidris,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,68304724,fahiraidris,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/adam_bhara/status/1233640238116831232,adam_bhara,"","Bila anda bukan saudara seagama saya, boleh jadi anda saudara sebangsa,jika anda bukan saudara sebangsa sudah pasti anda saudara saya sebagai sesama manusia.",,FALSE,39,182,0,308,1207,2013-04-14T00:32:44Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1350586988/1564874498,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1206052776901373952/4UxXrlcR_normal.jpg
4622558784,1233639846075256833,2020-02-29T06:27:13Z,2parkdeep,"Link Corona Map , mungkin ada yang mau pantau setiap harinya kek aku :"" jujur khawatir banget si 

https://t.co/wuhGnopwN8",Twitter for Android,122,,,,FALSE,FALSE,0,0,,,,,infographics.channelnewsasia.com/covid-19/map.h…,https://t.co/wuhGnopwN8,https://infographics.channelnewsasia.com/covid-19/map.html,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/2parkdeep/status/1233639846075256833,Des' 📌,"","Bissmillah Mengejar Lee Eunsang, Cho Seungyoun and Lee Jinhyuk.",,FALSE,690,989,4,14970,29879,2015-12-21T14:59:46Z,FALSE,,,,https://pbs.twimg.com/profile_banners/4622558784/1578321468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232947483619102720/Wd_Tg9jp_normal.jpg
1692660512,1233639672045162496,2020-02-29T06:26:32Z,aigazka,@aqfiazfan akibat  suka bohong .sembunyi2 deh...katanya dak ada virus corona,Twitter for Android,65,1233379466178519041,261912160,aqfiazfan,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,261912160,aqfiazfan,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/aigazka/status/1233639672045162496,KACHONG MADHUREH,Madura,"Allahummanshur ikhwananal musliminal mujahidina fii kulli makan Ya Allah, tolonglah saudara-saudara kami yang berjuang di jalanMu",,FALSE,519,292,1,12711,7209,2013-08-23T02:28:46Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1692660512/1500019174,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1079217084465262592/by5S97yq_normal.jpg
837789914,1233639507217571840,2020-02-29T06:25:53Z,kangmasyudi78,Ayolah terbuka.... Sebenarnya ada berapa pasien Corona? Woiiii,Twitter for Android,62,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/kangmasyudi78/status/1233639507217571840,doktol honoyis kasur KW,"Jawa Timur, Indonesia",mahasiswa kritis pada kemana?,,FALSE,381,1125,0,6167,1989,2012-09-21T13:24:35Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1039128893381197825/OGeUfZhy_normal.jpg
1097177126988505088,1233638226591506432,2020-02-29T06:20:47Z,DOI_MOTOR,"Aku berharap smg Allah menghindarkan negeri ini dr virus Corona.

Walaupun aku tidak percaya dgn statement penguasa bahwa Indon satu""nya negara yg tidak terkena Covd-19

Two new COVID-19 patients in KL, NZ, visited Indonesia before getting sick:  Reports  https://t.co/aBZU4zUg7i",Twitter for Android,279,,,,FALSE,FALSE,1,0,,,,,thejakartapost.com/news/2020/02/2…,https://t.co/aBZU4zUg7i,https://www.thejakartapost.com/news/2020/02/28/two-new-covid-19-patients-in-kl-nz-visited-indonesia-before-getting-sick-reports.html,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/DOI_MOTOR/status/1233638226591506432,UD. D.O.I. Co.,D.O.I MOTOR MADDIS,BERHARAP AGAR SELALU SUKSES,,FALSE,5837,4256,0,27563,12063,2019-02-17T16:53:06Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1097177126988505088/1550427134,,http://pbs.twimg.com/profile_images/1232247883417542656/qx2Zerkh_normal.jpg
1097177126988505088,1233630918931169281,2020-02-29T05:51:45Z,DOI_MOTOR,"Dilarang Masuk Arab Saudi, Rezim Jokowi Bohong WNI tak Terkena Virus Corona https://t.co/UWGM4etjnU",Twitter for Android,99,,,,FALSE,FALSE,0,0,,,,,bit.ly/398pVOu,https://t.co/UWGM4etjnU,http://bit.ly/398pVOu,,,,,,,,,,,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/DOI_MOTOR/status/1233630918931169281,UD. D.O.I. Co.,D.O.I MOTOR MADDIS,BERHARAP AGAR SELALU SUKSES,,FALSE,5837,4256,0,27563,12063,2019-02-17T16:53:06Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1097177126988505088/1550427134,,http://pbs.twimg.com/profile_images/1232247883417542656/qx2Zerkh_normal.jpg
821705365368623104,1233638179820822533,2020-02-29T06:20:36Z,tonysugiantono,"@isari68 @didienAZHAR Akan nyungsep terus  !!! , apalagi diplomat negara barat di sini sdh menduga ada kasus virus Corona yng ditutup tutupin  !!!!  , mereka jadi makin gk percaya aja  !!!  , sedang pasar modal itu salah satu unsur nya ya trust  ( kepercayaan  ) bro 😳👀😱👁😂",Twitter for Android,250,1233312229082062848,114401638,isari68,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,114401638|194590819,isari68|didienAZHAR,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/tonysugiantono/status/1233638179820822533,Tonysugiantono ( THE JACKAL' S ),DKI,"Aku ini binatang jalang , dr kalangan yng terbuang",,FALSE,351,31,0,3333,684,2017-01-18T13:06:40Z,FALSE,,,,https://pbs.twimg.com/profile_banners/821705365368623104/1518780467,,http://pbs.twimg.com/profile_images/1003873690734379008/ouiWxkoe_normal.jpg
1001408810139832320,1233637951847821319,2020-02-29T06:19:42Z,Rinaldi19949940,"@VIVAcoid @msaid_didu AS tau, itu jokowi bohong masalah corona",Twitter for Android,40,1233593992341647360,41730943,VIVAcoid,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,41730943|1117990249806721024,VIVAcoid|msaid_didu,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Rinaldi19949940/status/1233637951847821319,Rinaldi,"Medan Kota, Indonesia",kontraktor,,FALSE,57,125,0,1113,74,2018-05-29T10:24:00Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/1001409934708228096/VZDgXwBt_normal.jpg
1219988261742866433,1233637736394805249,2020-02-29T06:18:50Z,FerryWachjudi,@Raj4Purwa Tersenyumnya terjawab sudah.... Dia gak percaya Indonesia bebas dr corona 😁😁,Twitter for Android,76,1233571733371641856,1214324845636308992,Raj4Purwa,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,1214324845636308992,Raj4Purwa,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/FerryWachjudi/status/1233637736394805249,Ferry,"",Free trader,,FALSE,370,446,0,1743,1379,2020-01-22T14:20:59Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/1219988545315586049/KYnpKitG_normal.jpg
